,car_name,company,year,kms_driven,fuel_type,Price
2044,Renault KWID Climber 1.0,Renault,2022,18270,Petrol,525000.0
2045,Toyota Land Cruiser VX,Toyota,2018,56000,Diesel,15800000.0
2046,Maruti Ciaz VXi,Maruti,2015,50001,Petrol,550000.0
2047,Maruti Swift VXI 2018,Maruti,2018,56681,Petrol,560000.0
2048,Maruti Baleno Alpha,Maruti,2022,2755,Petrol,980000.0
2049,Maruti Baleno 1.2 Alpha,Maruti,2017,46201,Petrol,650000.0
2050,Mahindra XUV500 W10 2WD,Mahindra,2016,85001,Diesel,950000.0
2051,Hyundai Grand i10 AT,Hyundai,2015,64836,Petrol,465000.0
2052,Mercedes-Benz C-Class C 220d,Mercedes-Benz,2022,4000,Diesel,6200000.0
2053,Hyundai Grand i10 Nios,Hyundai,2020,24057,Petrol,690000.0
2054,Hyundai Creta SX Turbo,Hyundai,2020,49559,Petrol,1695000.0
2055,Tata New Safari XZA,Tata,2022,10289,Diesel,2350000.0
2056,Honda City i VTEC,Honda,2016,64000,Petrol,775000.0
2057,MG Hector Smart Diesel,MG,2019,54001,Diesel,1450000.0
2058,MG Hector Sharp DCT,MG,2021,27779,Petrol,1825000.0
2059,Skoda Octavia 1.8 TSI,Skoda,2017,70000,Petrol,1349000.0
2060,Hyundai Creta 1.4 CRDi,Hyundai,2017,70000,Diesel,835000.0
2061,Lexus NX 300h Luxury,Lexus,2019,49000,Petrol,4800000.0
2062,Volkswagen Polo 1.5 TDI,Volkswagen,2016,115000,Diesel,409999.0
2063,Mercedes-Benz S-Class S 350,Mercedes-Benz,2014,13000,Diesel,4775000.0
2064,Maruti XL6 Alpha AT,Maruti,2021,35000,Petrol,1200000.0
2065,Kia Seltos GTX Plus,Kia,2021,3900,Petrol,1895000.0
2066,Toyota Corolla Altis G,Toyota,2014,63000,Petrol,894999.0
2067,Mercedes-Benz GLS 400d 4MATIC,Mercedes-Benz,2020,15000,Diesel,11700000.0
2068,Audi A4 2.0 TDI,Audi,2014,60000,Diesel,1149000.0
2069,Mercedes-Benz C-Class C 220,Mercedes-Benz,2013,23000,Diesel,1245000.0
2070,BMW 5 Series 530i,BMW,2022,6000,Petrol,6600000.0
2071,BMW X5 xDrive 30d,BMW,2020,25000,Diesel,8300000.0
2072,Audi Q3 2.0 TDI,Audi,2014,64000,Diesel,1250000.0
2073,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2018,17000,Petrol,3600000.0
2074,Renault Duster 110PS Diesel,Renault,2016,40000,Diesel,695000.0
2075,Mahindra Thar LX 4-Str,Mahindra,2020,30000,Diesel,1875000.0
2076,Honda Brio S MT,Honda,2012,79000,Petrol,260000.0
2077,MG Hector Sharp DCT,MG,2020,26000,Petrol,1700000.0
2078,Honda Amaze S Petrol,Honda,2019,25102,Petrol,640000.0
2079,Audi Q7 45 TDI,Audi,2017,65000,Diesel,4600000.0
2080,Volkswagen Polo Petrol Comfortline,Volkswagen,2014,35000,Petrol,390000.0
2081,Hyundai Grand i10 Magna,Hyundai,2014,33000,Petrol,340000.0
2082,Mercedes-Benz GLC 300 4MATIC,Mercedes-Benz,2019,29000,Petrol,4810000.0
2083,Mercedes-Benz GLS 350d Grand,Mercedes-Benz,2016,45000,Diesel,5950000.0
2084,BMW X3 xDrive 30i,BMW,2018,25500,Petrol,4500000.0
2085,Lexus NX 300h Luxury,Lexus,2019,48000,Petrol,4825000.0
2086,Toyota Fortuner 2.8 4WD,Toyota,2017,100000,Diesel,2445000.0
2087,BMW 5 Series 520d,BMW,2019,29000,Diesel,4800000.0
2088,Nissan Sunny XV,Nissan,2012,83000,Petrol,285000.0
2089,Nissan Micra XV,Nissan,2011,57000,Petrol,200000.0
2090,Mahindra Thar 4X4,Mahindra,2014,59000,Diesel,590000.0
2091,Mercedes-Benz GLE 250d,Mercedes-Benz,2019,45000,Diesel,5600000.0
2092,Land Rover Range Rover,Land,2014,69000,Diesel,2590000.0
2093,Land Rover Range Rover,Land,2015,69000,Diesel,2990000.0
2094,Mercedes-Benz GL-Class 350 CDI,Mercedes-Benz,2015,79000,Diesel,3490000.0
2095,Bentley Flying Spur W12,Bentley,2013,44000,Petrol,6890000.0
2096,Mercedes-Benz GLC 220d 4MATIC,Mercedes-Benz,2017,69000,Diesel,3890000.0
2097,Audi A6 3.0 TDI,Audi,2013,68000,Diesel,1125000.0
2098,Toyota Fortuner 2.8 2WD,Toyota,2019,60000,Diesel,3100000.0
2099,Mercedes-Benz C-Class C 200,Mercedes-Benz,2011,86000,Petrol,825000.0
2100,Mitsubishi Pajero Sport 4X2,Mitsubishi,2017,39000,Diesel,1645000.0
2101,Hyundai Grand i10 Nios,Hyundai,2020,12000,Petrol,625000.0
2102,Honda Amaze EX i-Vtech,Honda,2014,85000,Petrol,360000.0
2103,Land Rover Discovery Sport,Land,2016,120000,Diesel,2950000.0
2104,Maruti SX4 S Cross,Maruti,2018,90000,Diesel,751000.0
2105,Mercedes-Benz GLS 400 4MATIC,Mercedes-Benz,2017,80000,Petrol,6250000.0
2106,BMW X5 xDrive 30d,BMW,2019,34000,Diesel,5650000.0
2107,Maruti Ciaz VDi Plus,Maruti,2015,72000,Diesel,465000.0
2108,MG Hector Plus Sharp,MG,2021,18000,Petrol,1900000.0
2109,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2021,11000,Petrol,4790000.0
2110,Mercedes-Benz E-Class E250 CDI,Mercedes-Benz,2016,60625,Diesel,2590000.0
2111,Mercedes-Benz A Class A180,Mercedes-Benz,2017,68000,Petrol,1700000.0
2112,Maruti Baleno 1.2 CVT,Maruti,2016,75000,Petrol,525000.0
2113,Mercedes-Benz S-Class S 500,Mercedes-Benz,2015,70000,Petrol,4900000.0
2114,Audi Q3 2.0 TDI,Audi,2015,73000,Diesel,1589000.0
2115,Mercedes-Benz GLS 350d 4MATIC,Mercedes-Benz,2017,65000,Diesel,5885000.0
2116,Audi Q3 35 TDI,Audi,2015,70011,Diesel,1750000.0
2117,Land Rover Range Rover,Land,2019,40000,Petrol,19200000.0
2118,Toyota Innova Crysta 2.8,Toyota,2017,67011,Diesel,1750000.0
2119,Skoda Yeti Ambition 4X2,Skoda,2013,103000,Diesel,325000.0
2120,Honda City i-VTEC CVT,Honda,2017,50000,Petrol,949000.0
2121,Volvo XC60 B5 Inscripition,Volvo,2022,7000,Petrol,6850000.0
2122,Maruti Swift Dzire VXI,Maruti,2019,30000,Petrol,640000.0
2123,Ford Endeavour Titanium Plus,Ford,2018,44000,Diesel,3149000.0
2124,Mercedes-Benz GLC 300 4MATIC,Mercedes-Benz,2019,28500,Petrol,4800000.0
2125,Hyundai Creta SX Opt,Hyundai,2021,8000,Petrol,1975000.0
2126,Maruti Swift VDI,Maruti,2019,60000,Diesel,590000.0
2127,Honda City V AT,Honda,2012,70000,Petrol,394000.0
2128,Maruti Ignis 1.2 Alpha,Maruti,2018,80000,Petrol,434999.0
2129,BMW X1 sDrive 20d,BMW,2019,25000,Diesel,3000000.0
2130,Honda City V MT,Honda,2022,2000,Petrol,1050000.0
2131,Maruti Alto 800 LXI,Maruti,2018,35000,Petrol,320000.0
2132,Toyota Innova Crysta 2.7,Toyota,2018,26000,Petrol,2000000.0
2133,Maserati Ghibli Diesel BSIV,Maserati,2016,12000,Diesel,6600000.0
2134,Mahindra Thar LX 4-Str,Mahindra,2022,13001,Diesel,1775000.0
2135,Hyundai Xcent 1.2 VTVT,Hyundai,2019,60000,Petrol,475000.0
2136,Mercedes-Benz C-Class C 220,Mercedes-Benz,2015,37000,Diesel,2150000.0
2137,Honda Jazz 1.2 V,Honda,2017,27200,Petrol,690000.0
2138,Mahindra Thar CRDe,Mahindra,2017,46365,Diesel,772000.0
2139,Maruti Ciaz Alpha BSIV,Maruti,2019,82496,Petrol,872000.0
2140,Renault Duster 110PS Diesel,Renault,2016,73656,Diesel,651000.0
2141,Maruti Ciaz ZDi SHVS,Maruti,2016,92530,Diesel,543000.0
2142,Mahindra TUV 300 mHAWK100,Mahindra,2017,68364,Diesel,658000.0
2143,Jeep Compass 1.4 Sport,Jeep,2018,30224,Petrol,1261000.0
2144,Maruti Baleno 1.2 Alpha,Maruti,2017,88658,Petrol,585000.0
2145,Maruti Vitara Brezza ZXI,Maruti,2020,26396,Petrol,1053000.0
2146,Mahindra Thar CRDe,Mahindra,2017,60020,Diesel,746000.0
2147,Maruti Alto K10 2010-2014,Maruti,2014,55107,Petrol,268000.0
2148,Maruti Ciaz Alpha AT,Maruti,2022,3925,Petrol,1243000.0
2149,Maruti Alto 800 LXI,Maruti,2017,21949,Petrol,323000.0
2150,Maruti Swift Dzire VXI,Maruti,2016,41899,Petrol,500000.0
2151,Nissan Terrano XL P,Nissan,2018,30000,Petrol,725000.0
2152,Honda City i-VTEC V,Honda,2018,28000,Petrol,865000.0
2153,Volvo XC60 D5 Inscription,Volvo,2021,20000,Diesel,6100000.0
2154,Mercedes-Benz GLC 220d 4MATIC,Mercedes-Benz,2020,24000,Diesel,5650000.0
2155,Mercedes-Benz GLE 300d,Mercedes-Benz,2021,13000,Diesel,8900000.0
2156,Skoda Superb Style 1.8,Skoda,2017,54000,Petrol,2175000.0
2157,Maruti Alto K10 VXI,Maruti,2016,30555,Petrol,315000.0
2158,Maruti Ciaz VDi Plus,Maruti,2015,119878,Diesel,478000.0
2159,Hyundai i20 1.2 Magna,Hyundai,2011,84557,Petrol,243000.0
2160,Maruti Ciaz VDi Option,Maruti,2017,96528,Diesel,536000.0
2161,Mahindra XUV500 W10 1.99,Mahindra,2017,44081,Diesel,1124000.0
2162,Renault Kiger RXT AMT,Renault,2021,6494,Petrol,775000.0
2163,Maruti Swift VDI BSIV,Maruti,2014,118631,Diesel,340000.0
2164,Maruti Alto K10 VXI,Maruti,2018,47133,Petrol,351000.0
2165,Honda Amaze S i-VTEC,Honda,2017,94025,Petrol,455999.0
2166,Hyundai i20 Magna 1.2,Hyundai,2016,68841,Petrol,501999.0
2167,Hyundai Venue SX Plus,Hyundai,2019,31952,Petrol,1046000.0
2168,Hyundai Creta 1.6 CRDi,Hyundai,2019,66518,Diesel,1130000.0
2169,Hyundai Venue SX Plus,Hyundai,2019,26684,Petrol,1053000.0
2170,Hyundai Creta 1.6 CRDi,Hyundai,2015,38280,Diesel,790000.0
2171,Tata Tiago 1.2 Revotron,Tata,2017,96392,Petrol,377000.0
2172,Maruti Swift Dzire 1.2,Maruti,2011,92613,Petrol,286000.0
2173,Mahindra Scorpio S7 120,Mahindra,2018,40011,Diesel,1178000.0
2174,Honda City i DTEC,Honda,2015,98772,Diesel,533000.0
2175,Hyundai i20 Asta 1.4,Hyundai,2013,38931,Diesel,350000.0
2176,Maruti Swift LDI BSIV,Maruti,2017,82392,Diesel,426999.0
2177,Hyundai i20 1.4 Asta,Hyundai,2017,96805,Diesel,572000.0
2178,Mahindra Scorpio S5 BSIV,Mahindra,2018,68307,Diesel,998000.0
2179,Maruti Wagon R LXI,Maruti,2016,30404,Petrol,375000.0
2180,Maruti Baleno 1.2 Alpha,Maruti,2018,36438,Petrol,630000.0
2181,Maruti Swift VDI BSIV,Maruti,2015,115206,Diesel,376000.0
2182,Mahindra XUV500 W6 2WD,Mahindra,2015,104537,Diesel,623000.0
2183,MG Hector Sharp DCT,MG,2019,29827,Petrol,1613000.0
2184,BMW 3 Series Luxury,BMW,2020,9200,Diesel,4450000.0
2185,Audi Q3 35 TDI,Audi,2015,39356,Diesel,1750000.0
2186,Toyota Innova Crysta 2.8,Toyota,2017,55000,Diesel,1575000.0
2187,Ford Endeavour 3.2 Titanium,Ford,2018,80000,Diesel,2875000.0
2188,Toyota Innova Crysta 2.8,Toyota,2019,55000,Diesel,1945000.0
2189,Mercedes-Benz S-Class S 350,Mercedes-Benz,2017,18000,Diesel,7150000.0
2190,Maruti Vitara Brezza VDi,Maruti,2018,43000,Diesel,750000.0
2191,Hyundai Creta EX,Hyundai,2021,1000,Petrol,1273000.0
2192,Hyundai EON Era Plus,Hyundai,2013,67885,Petrol,229999.0
2193,Mercedes-Benz C-Class 220 CDI,Mercedes-Benz,2013,40000,Diesel,1375000.0
2194,Hyundai EON 1.0 Era,Hyundai,2013,48421,Petrol,229999.0
2195,Hyundai i20 Active 1.4,Hyundai,2018,110000,Diesel,650000.0
2196,Maruti Swift Dzire VXI,Maruti,2014,49000,Petrol,425000.0
2197,Hyundai Verna 1.6 SX,Hyundai,2013,75000,Diesel,450000.0
2198,Ford Ecosport 1.5 DV5,Ford,2014,71000,Diesel,409999.0
2199,Chevrolet Aveo U-VA 1.2,Chevrolet,2009,78000,Petrol,
2200,Audi A6 35 TDI,Audi,2016,68000,Diesel,2450000.0
2201,Maruti Ertiga ZDI,Maruti,2015,94944,Diesel,518000.0
2202,Honda Amaze S Option,Honda,2017,6357,Petrol,471000.0
2203,Hyundai Venue SX Opt,Hyundai,2022,24237,Diesel,1024000.0
2204,Kia Seltos HTX IVT,Kia,2021,28000,Petrol,1650000.0
2205,Honda Amaze E Petrol,Honda,2020,10282,Petrol,589000.0
2206,Toyota Innova Crysta 2.8,Toyota,2018,111337,Diesel,1710000.0
2207,Toyota Fortuner 4x2 Manual,Toyota,2014,127429,Diesel,1262000.0
2208,BMW 5 Series 520d,BMW,2018,55000,Diesel,4050000.0
2209,Nissan Sunny Diesel XL,Nissan,2015,61034,Diesel,339000.0
2210,Maruti Swift AMT ZXI,Maruti,2018,76036,Petrol,564000.0
2211,Hyundai Grand i10 CRDi,Hyundai,2014,65000,Diesel,275000.0
2212,Audi Q5 30 TDI,Audi,2015,80000,Diesel,1475000.0
2213,Hyundai Venue SX Opt,Hyundai,2019,64104,Diesel,982000.0
2214,Toyota Innova Crysta 2.8,Toyota,2018,116378,Diesel,1576000.0
2215,Hyundai Verna 1.6 CRDi,Hyundai,2016,42234,Diesel,560000.0
2216,Hyundai Venue SX Opt,Hyundai,2021,10000,Petrol,1150000.0
2217,Mahindra XUV500 W6 2WD,Mahindra,2013,49812,Diesel,444000.0
2218,Maruti Ignis Sigma,Maruti,2022,2294,Petrol,501999.0
2219,Skoda Fabia 1.2 MPI,Skoda,2010,94679,Petrol,117000.0
2220,Audi Q5 3.0 TDI,Audi,2015,35000,Diesel,2100000.0
2221,Maruti Ciaz ZDi,Maruti,2014,57122,Diesel,476000.0
2222,Maruti Wagon R VXI,Maruti,2017,25122,Petrol,332000.0
2223,Hyundai Grand i10 1.2,Hyundai,2017,60000,Diesel,350000.0
2224,Hyundai Creta 1.6 SX,Hyundai,2020,36000,Diesel,1425000.0
2225,Maruti Baleno Delta,Maruti,2020,38736,Petrol,631000.0
2226,Hyundai i20 Asta 1.4,Hyundai,2014,130432,Diesel,381000.0
2227,Toyota Fortuner 2.7 2WD,Toyota,2019,44000,Petrol,3100000.0
2228,Audi A6 35 TFSI,Audi,2018,30000,Petrol,3675000.0
2229,Audi Q5 3.0 TDI,Audi,2011,68000,Diesel,994999.0
2230,Hyundai i10 Magna 1.1L,Hyundai,2011,38000,Petrol,225000.0
2231,Mahindra XUV500 R W10,Mahindra,2015,65000,Diesel,890000.0
2232,Maruti Swift Dzire VXI,Maruti,2019,65000,Petrol,650000.0
2233,Mahindra Scorpio S5,Mahindra,2022,12001,Diesel,1585000.0
2234,Jeep Compass 1.4 Sport,Jeep,2019,23000,Petrol,1375000.0
2235,Mercedes-Benz E-Class Expression E,Mercedes-Benz,2018,65000,Petrol,4400000.0
2236,Audi Q7 45 TDI,Audi,2014,43000,Diesel,1875000.0
2237,Honda Brio S MT,Honda,2012,25000,Petrol,265000.0
2238,Volvo XC60 Inscription D5,Volvo,2020,7500,Diesel,6000000.0
2239,BMW 6 Series GT,BMW,2020,50000,Diesel,6050000.0
2240,Mahindra KUV 100 NXT,Mahindra,2017,36000,Petrol,434999.0
2241,Hyundai Sonata 2.4 GDi,Hyundai,2012,86000,Petrol,475000.0
2242,Audi Q3 2.0 TDI,Audi,2014,56500,Diesel,1300000.0
2243,Mercedes-Benz GLS 350d 4MATIC,Mercedes-Benz,2016,70000,Diesel,5200000.0
2244,Ford Figo Petrol ZXI,Ford,2013,68000,Petrol,265000.0
2245,Hyundai Verna CRDi 1.6,Hyundai,2017,63500,Diesel,1000000.0
2246,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2019,26500,Diesel,4100000.0
2247,Mercedes-Benz GLC 200,Mercedes-Benz,2021,15000,Petrol,6100000.0
2248,BMW X1 xDrive 20d,BMW,2018,38500,Diesel,2850000.0
2249,Honda Amaze VX CVT,Honda,2019,44500,Diesel,925000.0
2250,Hyundai i20 Sportz Diesel,Hyundai,2022,15500,Diesel,975000.0
2251,Toyota Camry 2.5 Hybrid,Toyota,2017,47000,Petrol,2350000.0
2252,Toyota Fortuner 2.8 2WD,Toyota,2018,12000,Diesel,3350000.0
2253,BMW X5 xDrive 30d,BMW,2022,20500,Diesel,10000000.0
2254,BMW 3 Series 320d,BMW,2014,64593,Diesel,1850000.0
2255,Mercedes-Benz GLE 250d,Mercedes-Benz,2016,64000,Diesel,3650000.0
2256,Toyota Glanza G,Toyota,2021,70000,Petrol,700000.0
2257,Mercedes-Benz E-Class E250 CDI,Mercedes-Benz,2015,63203,Diesel,2200000.0
2258,Toyota Fortuner 2.8 2WD,Toyota,2017,60500,Diesel,2900000.0
2259,Jaguar F-Pace 2.0 R-Dynamic,Jaguar,2021,9900,Diesel,7400000.0
2260,Renault KWID RXL,Renault,2016,25000,Petrol,285000.0
2261,Land Rover Range Rover,Land,2019,68500,Diesel,19000000.0
2262,Maruti Ertiga ZDI,Maruti,2014,43000,Diesel,600000.0
2263,Honda City i VTEC,Honda,2015,70000,Petrol,590000.0
2264,Hyundai i20 Sportz 1.4,Hyundai,2013,150000,Diesel,275000.0
2265,BMW X4 xDrive30i M,BMW,2022,7600,Petrol,7450000.0
2266,Maruti Alto 800 LXI,Maruti,2021,31458,Petrol,307000.0
2267,Hyundai Elantra CRDi S,Hyundai,2013,70372,Diesel,525000.0
2268,BMW X7 xDrive 40i,BMW,2019,39000,Petrol,11500000.0
2269,Honda City V MT,Honda,2021,17000,Petrol,1015000.0
2270,Toyota Fortuner 2.7 2WD,Toyota,2020,20000,Petrol,3500000.0
2271,Mercedes-Benz B Class B180,Mercedes-Benz,2013,57000,Diesel,765000.0
2272,Mercedes-Benz S-Class S 350,Mercedes-Benz,2015,40000,Diesel,5100000.0
2273,Ford Ecosport 1.5 Diesel,Ford,2020,46000,Diesel,950000.0
2274,Tata Nano Twist XT,Tata,2015,59290,Petrol,
2275,Toyota Camry Hybrid 2.5,Toyota,2019,20000,Petrol,4090000.0
2276,Maruti Eeco 5 Seater,Maruti,2012,18000,Petrol,210000.0
2277,Nissan Micra Active XV,Nissan,2018,56000,Petrol,355000.0
2278,Volkswagen Ameo 1.2 MPI,Volkswagen,2016,66000,Petrol,455000.0
2279,BMW 5 Series 520d,BMW,2019,43000,Diesel,4600000.0
2280,Nissan Terrano XL 85,Nissan,2014,67000,Diesel,425000.0
2281,BMW X6 xDrive 40d,BMW,2015,75000,Diesel,3790000.0
2282,Mahindra TUV 300 mHAWK100,Mahindra,2017,47000,Diesel,645000.0
2283,Hyundai Venue SX Sport,Hyundai,2021,8800,Petrol,1075000.0
2284,Audi Q5 2.0 TDI,Audi,2014,94002,Diesel,1600000.0
2285,Maruti Ignis Sigma,Maruti,2021,12000,Petrol,525000.0
2286,Hyundai Elantra SX AT,Hyundai,2015,75000,Petrol,765000.0
2287,Jeep Compass 2.0 Sport,Jeep,2019,62000,Diesel,1575000.0
2288,Mercedes-Benz C-Class C 220,Mercedes-Benz,2014,90004,Diesel,1190000.0
2289,BMW X5 xDrive 30d,BMW,2014,83005,Diesel,2900000.0
2290,Mahindra XUV500 W10 1.99,Mahindra,2018,47000,Diesel,1095000.0
2291,Mercedes-Benz GLE 250d,Mercedes-Benz,2017,49000,Diesel,4400000.0
2292,Toyota Innova 2.5 ZX,Toyota,2015,70000,Diesel,1200000.0
2293,Ford Ecosport 1.5 Diesel,Ford,2015,62500,Diesel,475000.0
2294,Ford Ecosport 1.5 Diesel,Ford,2017,49036,Diesel,725000.0
2295,Mercedes-Benz E-Class Expression E,Mercedes-Benz,2020,17000,Diesel,5800000.0
2296,Mercedes-Benz B Class B180,Mercedes-Benz,2013,67000,Petrol,1290000.0
2297,Maruti Swift ZXI BSIV,Maruti,2017,39889,Petrol,441000.0
2298,Mercedes-Benz E-Class Exclusive E,Mercedes-Benz,2022,2000,Diesel,7625000.0
2299,Audi A8 L 50,Audi,2015,81250,Diesel,4200000.0
2300,Ford Ecosport 1.5 Diesel,Ford,2016,43000,Diesel,525000.0
2301,BMW X3 xDrive 20d,BMW,2021,19000,Diesel,6000000.0
2302,Ford Figo 1.2P Titanium,Ford,2016,29000,Petrol,395000.0
2303,MG Astor Sharp CVT,MG,2022,2400,Petrol,1725000.0
2304,Jaguar XJ 3.0L LWB,Jaguar,2012,79004,Diesel,2290000.0
2305,Mercedes-Benz C-Class C 200,Mercedes-Benz,2018,28000,Petrol,3650000.0
2306,Toyota Corolla Altis VL,Toyota,2015,99300,Petrol,875000.0
2307,Mercedes-Benz M-Class ML 250,Mercedes-Benz,2014,80000,Diesel,2190000.0
2308,Land Rover Range Rover,Land,2013,87002,Diesel,3525000.0
2309,BMW 7 Series 730Ld,BMW,2021,19000,Diesel,13000000.0
2310,Audi Q5 2.0 TDI,Audi,2013,94002,Diesel,1425000.0
2311,Audi A6 2.0 TDI,Audi,2013,82005,Diesel,1425000.0
2312,Land Rover Range Rover,Land,2013,95004,Diesel,3975000.0
2313,Mercedes-Benz C-Class C 200,Mercedes-Benz,2018,25000,Petrol,3650000.0
2314,BMW X1 sDrive20i xLine,BMW,2019,68753,Petrol,2810000.0
2315,Ford Ecosport 1.5 DV5,Ford,2015,62500,Diesel,475000.0
2316,Hyundai Creta 1.6 CRDi,Hyundai,2017,85000,Diesel,894999.0
2317,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2021,12000,Petrol,4990000.0
2318,Honda WR-V i-DTEC VX,Honda,2017,58000,Diesel,699000.0
2319,Maruti Baleno 1.3 Zeta,Maruti,2018,55500,Diesel,620000.0
2320,Maruti Baleno 1.3 Zeta,Maruti,2018,54000,Diesel,625000.0
2321,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2021,12000,Petrol,4790000.0
2322,Tata Harrier XM,Tata,2019,32500,Diesel,1250000.0
2323,Tata Harrier XM,Tata,2019,33500,Diesel,1260000.0
2324,Hyundai i10 Era 1.1,Hyundai,2012,60000,Petrol,221000.0
2325,Land Rover Range Rover,Land,2020,38000,Petrol,8500000.0
2326,Mahindra Bolero SLX 2WD,Mahindra,2015,120000,Diesel,450000.0
2327,Maruti Vitara Brezza LDi,Maruti,2017,64000,Diesel,635000.0
2328,MG Gloster Savvy 7-Str,MG,2021,11000,Diesel,3965000.0
2329,MG Hector Sharp DCT,MG,2021,12023,Petrol,1800000.0
2330,Renault KWID Climber 1.0,Renault,2019,30000,Petrol,470000.0
2331,Volvo S90 D4 Inscription,Volvo,2018,20000,Diesel,4475000.0
2332,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2018,16500,Petrol,3650000.0
2333,Mini Cooper D,Mini,2014,29000,Diesel,1889999.0
2334,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2020,24000,Diesel,3900000.0
2335,Maruti Swift LXI,Maruti,2020,37229,Petrol,483000.0
2336,Honda City i DTEC,Honda,2015,100000,Diesel,490000.0
2337,BMW X5 xDrive 30d,BMW,2015,85000,Diesel,2975000.0
2338,Mahindra XUV500 W6 2WD,Mahindra,2013,90928,Diesel,430999.0
2339,Audi A3 35 TDI,Audi,2020,39000,Diesel,2580000.0
2340,Volkswagen Vento 1.5 TDI,Volkswagen,2015,78000,Diesel,500000.0
2341,Mercedes-Benz GLC Coupe 300d,Mercedes-Benz,2021,24900,Diesel,7150000.0
2342,Ford Figo Diesel Titanium,Ford,2014,86483,Diesel,193000.0
2343,Honda City Edge Edition,Honda,2019,20000,Petrol,900000.0
2344,Jaguar XF 2.0 Petrol,Jaguar,2020,7500,Petrol,4700000.0
2345,Renault Duster Petrol RxL,Renault,2017,49000,Petrol,575000.0
2346,Toyota Innova Crysta 2.8,Toyota,2018,26000,Diesel,1875000.0
2347,Toyota Land Cruiser VX,Toyota,2018,56000,Diesel,15800000.0
2348,Toyota Glanza G,Toyota,2020,40252,Petrol,606000.0
2349,Maruti Swift VDI BSIV,Maruti,2014,97947,Diesel,323000.0
2350,Hyundai Creta 1.6 CRDi,Hyundai,2015,150715,Diesel,716000.0
2351,Hyundai i10 Sportz,Hyundai,2010,102820,Petrol,158000.0
2352,Skoda New Laura Ambiente,Skoda,2012,109403,Diesel,252999.0
2353,Maruti Ertiga VXI AT,Maruti,2019,37377,Petrol,858000.0
2354,Mercedes-Benz C-Class C 220d,Mercedes-Benz,2022,4000,Diesel,6200000.0
2355,Maruti Swift Dzire VXI,Maruti,2015,84728,Petrol,367000.0
2356,Renault Duster 85PS Diesel,Renault,2013,53548,Diesel,324000.0
2357,Audi A6 2.0 TDI,Audi,2014,29397,Diesel,1619000.0
2358,Honda City i VTEC,Honda,2016,64000,Petrol,775000.0
2359,Hyundai Grand i10 Asta,Hyundai,2016,30346,Petrol,405999.0
2360,Mahindra XUV500 W10 1.99,Mahindra,2017,42119,Diesel,1063000.0
2361,Maruti Swift Dzire VDI,Maruti,2014,120450,Diesel,327000.0
2362,Hyundai Creta 1.4 CRDi,Hyundai,2017,70000,Diesel,835000.0
2363,Honda Amaze S i-Vtech,Honda,2015,59534,Petrol,440000.0
2364,Chevrolet Cruze LTZ AT,Chevrolet,2016,90000,Diesel,650000.0
2365,Maruti Ciaz 1.4 Zeta,Maruti,2017,63001,Petrol,750000.0
2366,Toyota Innova 2.5 VX,Toyota,2014,153000,Diesel,1350000.0
2367,Mercedes-Benz C-Class Progressive C,Mercedes-Benz,2014,65000,Diesel,1600000.0
2368,Hyundai Grand i10 Asta,Hyundai,2015,60000,Petrol,459999.0
2369,Maruti XL6 Zeta,Maruti,2021,17000,Petrol,1100000.0
2370,Audi A4 2.0 TDI,Audi,2013,55000,Diesel,1300000.0
2371,Hyundai i20 Petrol Asta,Hyundai,2019,24000,Petrol,790000.0
2372,Mahindra XUV500 W10 1.99,Mahindra,2016,102000,Diesel,1200000.0
2373,Maruti Swift 1.3 VXi,Maruti,2010,40000,Petrol,320000.0
2374,Tata Tiago 1.2 Revotron,Tata,2016,92195,Petrol,305000.0
2375,Renault Triber RXL EASY-R,Renault,2020,13780,Petrol,665000.0
2376,Skoda Rapid 1.6 MPI,Skoda,2019,24700,Petrol,975000.0
2377,Skoda Octavia 1.8 TSI,Skoda,2019,41000,Petrol,1950000.0
2378,Honda Jazz V CVT,Honda,2017,18000,Petrol,680000.0
2379,Hyundai Creta 1.6 CRDi,Hyundai,2016,7000,Diesel,1225000.0
2380,Maruti Ciaz 1.4 AT,Maruti,2018,39600,Petrol,950000.0
2381,Maruti Swift VDI BSIV,Maruti,2018,39500,Diesel,690000.0
2382,Maruti Swift Dzire AMT,Maruti,2020,11800,Petrol,875000.0
2383,Toyota Fortuner 2.8 2WD,Toyota,2017,77000,Diesel,2805000.0
2384,Volvo S60 D4 KINETIC,Volvo,2017,99000,Diesel,1680000.0
2385,Toyota Fortuner 4x2 Manual,Toyota,2014,177000,Diesel,1610000.0
2386,Kia Seltos HTX G,Kia,2019,43000,Petrol,1390000.0
2387,Mahindra XUV300 W8 Diesel,Mahindra,2019,40000,Diesel,1260000.0
2388,BMW X1 sDrive 20d,BMW,2019,65000,Diesel,3250000.0
2389,Audi A3 35 TDI,Audi,2020,39000,Diesel,2580000.0
2390,Maruti Vitara Brezza ZDi,Maruti,2018,48000,Diesel,980000.0
